78.00000,-1.84165,-4.84596
79.00000,5.89896,-4.84396
80.00000,1.08579,-4.84196
81.00000,2.60077,-4.83996
82.00000,0.61793,-4.83796
83.00000,7.03079,-4.83596
84.00000,2.63179,-4.83396
85.00000,2.15820,-4.83196
86.00000,-0.85993,-4.82996
87.00000,2.53672,-4.82796
88.00000,5.73921,-4.82596
89.00000,-1.95019,-4.82396
90.00000,0.47512,-4.82196
91.00000,6.26645,-4.81995
92.00000,3.50797,-4.81795
93.00000,3.38080,-4.81595
94.00000,0.43211,-4.81395
95.00000,0.44063,-4.81195
96.00000,-0.48676,-4.80995
97.00000,-0.69726,-4.80795
98.00000,2.36603,-4.80595
99.00000,3.17590,-4.80395
100.00000,7.91685,-4.80195
101.00000,1.20115,-4.79995
102.00000,-2.17259,-4.79795
103.00000,0.32529,-4.79595
104.00000,-1.98477,-4.79395
105.00000,0.30076,-4.79195
106.00000,1.21710,-4.78995
107.00000,-4.74795,-4.78795
108.00000,3.57994,-4.78595
109.00000,-1.89483,-4.78395
110.00000,2.51041,-4.78195
111.00000,2.94670,-4.77994
112.00000,-1.40298,-4.77794
113.00000,-6.36358,-4.77594
114.00000,-1.09263,-4.77394
115.00000,-0.26729,-4.77194
116.00000,-2.99628,-4.76994
117.00000,10.26268,-4.76794
118.00000,1.81983,-4.76594
119.00000,-1.15816,-4.76394
120.00000,4.24615,-4.76194
121.00000,-4.36332,-4.75994
122.00000,1.39784,-4.75794
123.00000,-1.47410,-4.75594
124.00000,6.50397,-4.75394
125.00000,4.28508,-4.75194
126.00000,6.35143,-4.74994
127.00000,7.96574,-4.74794
128.00000,6.70306,-4.74594
129.00000,-4.35513,-4.74394
130.00000,-1.45572,-4.74194
131.00000,2.97271,-4.73993
132.00000,0.29675,-4.73793
133.00000,2.74830,-4.73593
134.00000,-1.68868,-4.73393
135.00000,5.01683,-4.73193
136.00000,-0.43540,-4.72993
137.00000,2.12123,-4.72793
138.00000,-2.48331,-4.72593
139.00000,4.95653,-4.72393
140.00000,-1.46619,-4.72193
141.00000,0.79324,-4.71993
142.00000,-3.49118,-4.71793
143.00000,-0.65058,-4.71593
144.00000,-1.13716,-4.71393
145.00000,4.51173,-4.71193
146.00000,10.13582,-4.70993
147.00000,1.72596,-4.70793
148.00000,6.64384,-4.70593
149.00000,1.23684,-4.70393
150.00000,2.12203,-4.70193
151.00000,4.83058,-4.69992
152.00000,2.54965,-4.69792
153.00000,-2.79791,-4.69592
154.00000,3.71194,-4.69392
155.00000,0.20800,-4.69192
156.00000,2.64117,-4.68992
157.00000,3.89809,-4.68792
158.00000,7.37399,-4.68592
159.00000,1.65019,-4.68392
160.00000,2.49991,-4.68192
161.00000,9.88680,-4.67992
162.00000,-4.21129,-4.67792
163.00000,6.15773,-4.67592
164.00000,3.45925,-4.67392
165.00000,-5.27945,-4.67192
166.00000,4.90183,-4.66992
167.00000,3.99991,-4.66792
168.00000,-1.49971,-4.66592
169.00000,-5.94987,-4.66392
170.00000,4.14105,-4.66192
171.00000,8.42526,-4.65991
172.00000,5.06650,-4.65791
173.00000,-0.84725,-4.65591
174.00000,0.64182,-4.65391
175.00000,4.40794,-4.65191
176.00000,-3.29668,-4.64991
177.00000,-1.86201,-4.64791
178.00000,-0.38042,-4.64591
179.00000,1.16105,-4.64391
180.00000,0.20024,-4.64191
181.00000,1.03078,-4.63991
182.00000,3.49762,-4.63791
183.00000,8.64546,-4.63591
184.00000,-3.31248,-4.63391
185.00000,5.94116,-4.63191
186.00000,3.60155,-4.62991
187.00000,2.40356,-4.62791
188.00000,4.08444,-4.62591
189.00000,-0.42664,-4.62391
190.00000,1.04458,-4.62191
191.00000,-1.78375,-4.61990
192.00000,-3.06438,-4.61790
193.00000,5.58716,-4.61590
194.00000,1.16877,-4.61390
195.00000,-0.64255,-4.61190
196.00000,-2.41884,-4.60990
197.00000,4.93701,-4.60790
198.00000,-1.48281,-4.60590
199.00000,1.45349,-4.60390
200.00000,-0.45342,-4.60190
201.00000,7.69274,-4.59990
202.00000,-4.48739,-4.59790
203.00000,8.13220,-4.59590
204.00000,-3.06282,-4.59390
205.00000,-3.70143,-4.59190
206.00000,-4.11823,-4.58990
207.00000,0.62648,-4.58790
208.00000,-1.69443,-4.58590
209.00000,8.48245,-4.58390
210.00000,-1.23195,-4.58190
211.00000,0.10122,-4.57989
212.00000,7.79253,-4.57789
213.00000,4.23118,-4.57589
214.00000,-2.33731,-4.57389
215.00000,-4.46281,-4.57189
216.00000,5.07463,-4.56989
217.00000,0.92713,-4.56789
218.00000,-0.14250,-4.56589
219.00000,-2.13386,-4.56389
220.00000,-2.77264,-4.56189
221.00000,2.45875,-4.55989
222.00000,0.32388,-4.55789
223.00000,3.60711,-4.55589
224.00000,2.50270,-4.55389
225.00000,4.71789,-4.55189
226.00000,7.45446,-4.54989
227.00000,4.88455,-4.54789
228.00000,1.31020,-4.54589
229.00000,-2.61670,-4.54389
230.00000,6.60238,-4.54189
231.00000,3.93046,-4.53988
232.00000,2.96607,-4.53788
233.00000,-2.52408,-4.53588
234.00000,-4.17923,-4.53388
235.00000,8.34727,-4.53188
236.00000,0.39050,-4.52988
237.00000,8.25488,-4.52788
238.00000,-1.65690,-4.52588
239.00000,-1.95363,-4.52388
240.00000,1.59807,-4.52188
241.00000,-2.75665,-4.51988
242.00000,-3.77025,-4.51788
243.00000,1.34409,-4.51588
244.00000,0.14541,-4.51388
245.00000,0.05560,-4.51188
246.00000,1.58697,-4.50988
247.00000,2.79995,-4.50788
248.00000,-1.88601,-4.50588
249.00000,-2.59993,-4.50388
250.00000,-2.49974,-4.50188
251.00000,-1.45740,-4.49987
252.00000,4.87456,-4.49787
253.00000,-0.20898,-4.49587
254.00000,0.56585,-4.49387
255.00000,-1.92332,-4.49187
256.00000,-0.07075,-4.48987
257.00000,3.32967,-4.48787
258.00000,2.02488,-4.48587
259.00000,2.19494,-4.48387
260.00000,0.93624,-4.48187
261.00000,-2.75603,-4.47987
262.00000,-4.95869,-4.47787
263.00000,3.43548,-4.47587
264.00000,-0.42138,-4.47387
265.00000,-3.30228,-4.47187
266.00000,5.44539,-4.46987
267.00000,6.31291,-4.46787
268.00000,1.11175,-4.46587
269.00000,2.89586,-4.46387
270.00000,3.63462,-4.46187
271.00000,-3.15442,-4.45986
272.00000,0.07528,-4.45786
273.00000,0.30888,-4.45586
274.00000,2.58911,-4.45386
275.00000,6.72201,-4.45186
276.00000,2.92659,-4.44986
277.00000,-4.27390,-4.44786
278.00000,-1.31636,-4.44586
279.00000,5.36890,-4.44386
280.00000,4.71007,-4.44186
281.00000,5.57173,-4.43986
282.00000,8.71788,-4.43786
283.00000,-3.74852,-4.43586
284.00000,-0.47133,-4.43386
285.00000,4.58546,-4.43186
286.00000,9.62731,-4.42986
287.00000,6.06403,-4.42786
288.00000,3.86276,-4.42586
289.00000,2.93135,-4.42386
290.00000,4.75851,-4.42186
291.00000,-0.78645,-4.41985
292.00000,-7.39484,-4.41785
293.00000,2.57745,-4.41585
294.00000,-1.73110,-4.41385
295.00000,2.47034,-4.41185
296.00000,2.04527,-4.40985
297.00000,-2.61221,-4.40785
298.00000,-1.42212,-4.40585
299.00000,4.69263,-4.40385
300.00000,4.53415,-4.40185
301.00000,4.08075,-4.39985
302.00000,4.12718,-4.39785
303.00000,5.53641,-4.39585
304.00000,-4.33206,-4.39385
305.00000,2.81512,-4.39185
306.00000,2.11615,-4.38985
307.00000,-7.04554,-4.38785
308.00000,0.51593,-4.38585
309.00000,4.95255,-4.38385
310.00000,5.99288,-4.38185
311.00000,1.89867,-4.37984
312.00000,0.57658,-4.37784
313.00000,5.76335,-4.37584
314.00000,6.08300,-4.37384
315.00000,-1.67549,-4.37184
316.00000,1.63617,-4.36984
317.00000,4.81466,-4.36784
318.00000,3.98950,-4.36584
319.00000,-2.86776,-4.36384
320.00000,-0.34002,-4.36184
321.00000,1.25263,-4.35984
322.00000,0.92569,-4.35784
323.00000,-1.72145,-4.35584
324.00000,7.20662,-4.35384
325.00000,8.60830,-4.35184
326.00000,1.05234,-4.34984
327.00000,-0.40371,-4.34784
328.00000,-2.01703,-4.34584
329.00000,3.26600,-4.34384
330.00000,2.59025,-4.34184
331.00000,-6.25006,-4.33983
332.00000,3.02767,-4.33783
333.00000,4.10300,-4.33583
334.00000,1.28745,-4.33383
335.00000,6.38661,-4.33183
336.00000,6.78803,-4.32983
337.00000,2.63779,-4.32783
338.00000,-3.07706,-4.32583
339.00000,-3.72734,-4.32383
340.00000,5.51217,-4.32183
341.00000,4.02417,-4.31983
342.00000,10.15711,-4.31783
343.00000,7.82291,-4.31583
344.00000,5.19348,-4.31383
345.00000,2.10222,-4.31183
346.00000,3.02460,-4.30983
347.00000,6.33856,-4.30783
348.00000,-2.15708,-4.30583
349.00000,1.42852,-4.30383
350.00000,-3.55216,-4.30183
351.00000,-1.76231,-4.29982
352.00000,-0.92794,-4.29782
353.00000,3.27729,-4.29582
354.00000,-2.12300,-4.29382
355.00000,1.89584,-4.29182
356.00000,-6.11256,-4.28982
357.00000,-5.90850,-4.28782
358.00000,-0.33795,-4.28582
359.00000,7.60554,-4.28382
360.00000,3.71682,-4.28182
361.00000,-1.90682,-4.27982
362.00000,-5.19177,-4.27782
363.00000,4.75034,-4.27582
364.00000,-0.06132,-4.27382
365.00000,-0.92788,-4.27182
366.00000,1.24362,-4.26982
367.00000,-0.25212,-4.26782
368.00000,4.12248,-4.26582
369.00000,-1.49861,-4.26382
370.00000,1.55124,-4.26182
371.00000,-1.63025,-4.25981
372.00000,5.20176,-4.25781
373.00000,2.80941,-4.25581
374.00000,5.06287,-4.25381
375.00000,-6.18037,-4.25181
376.00000,7.69235,-4.24981
377.00000,-0.50411,-4.24781
378.00000,6.81889,-4.24581
379.00000,6.51554,-4.24381
380.00000,-2.74225,-4.24181
381.00000,-1.01226,-4.23981
382.00000,3.42088,-4.23781
383.00000,-0.72918,-4.23581
384.00000,8.66235,-4.23381
385.00000,1.68732,-4.23181
386.00000,1.79036,-4.22981
387.00000,-4.04758,-4.22781
388.00000,-2.07120,-4.22581
389.00000,3.59273,-4.22381
390.00000,1.68598,-4.22181
391.00000,7.40170,-4.21980
392.00000,-4.84721,-4.21780
393.00000,3.18075,-4.21580
394.00000,3.03975,-4.21380
395.00000,-1.67248,-4.21180
396.00000,5.96626,-4.20980
397.00000,4.22096,-4.20780
398.00000,1.91173,-4.20580
399.00000,-1.32181,-4.20380
400.00000,-0.95131,-4.20180
401.00000,0.16327,-4.19980
402.00000,-0.56591,-4.19780
403.00000,1.94576,-4.19580
404.00000,3.19395,-4.19380
405.00000,4.28868,-4.19180
406.00000,2.76371,-4.18980
407.00000,-0.46740,-4.18780
408.00000,1.25377,-4.18580
409.00000,-2.38283,-4.18380
410.00000,10.27338,-4.18180
411.00000,-2.30494,-4.17979
412.00000,-0.82361,-4.17779
413.00000,0.73078,-4.17579
414.00000,0.33553,-4.17379
415.00000,8.24131,-4.17179
416.00000,5.30732,-4.16979
417.00000,-3.15322,-4.16779
418.00000,4.56470,-4.16579
419.00000,1.44409,-4.16379
420.00000,-0.80866,-4.16179
421.00000,4.52461,-4.15979
422.00000,-4.40942,-4.15779
423.00000,1.07043,-4.15579
424.00000,3.00285,-4.15379
425.00000,3.55832,-4.15179
426.00000,4.79157,-4.14979
427.00000,8.74216,-4.14779
428.00000,5.40122,-4.14579
429.00000,-0.79704,-4.14379
430.00000,2.01592,-4.14179
431.00000,0.58069,-4.13978
432.00000,4.63873,-4.13778
433.00000,-2.18065,-4.13578
434.00000,5.10767,-4.13378
435.00000,1.22184,-4.13178
436.00000,2.38948,-4.12978
437.00000,-4.81584,-4.12778
438.00000,8.25616,-4.12578
439.00000,3.55686,-4.12378
440.00000,-3.56124,-4.12178
441.00000,2.31038,-4.11978
442.00000,8.72150,-4.11778
443.00000,-1.03147,-4.11578
444.00000,3.26727,-4.11378
445.00000,8.20700,-4.11178
446.00000,-0.02616,-4.10978
447.00000,-5.58846,-4.10778
448.00000,6.63331,-4.10578
449.00000,3.44217,-4.10378
450.00000,-2.49020,-4.10178
451.00000,6.10976,-4.09977
452.00000,1.55118,-4.09777
453.00000,-0.78837,-4.09577
454.00000,5.17762,-4.09377
455.00000,1.19479,-4.09177
456.00000,9.49863,-4.08977
457.00000,0.53243,-4.08777
458.00000,-0.10299,-4.08577
459.00000,-1.32249,-4.08377
460.00000,4.43011,-4.08177
461.00000,0.46012,-4.07977
462.00000,4.98105,-4.07777
463.00000,-1.46595,-4.07577
464.00000,0.24343,-4.07377
465.00000,5.31035,-4.07177
466.00000,-2.02876,-4.06977
467.00000,1.20340,-4.06777
468.00000,-1.27074,-4.06577
469.00000,-2.51457,-4.06377
470.00000,6.64720,-4.06177
471.00000,0.12306,-4.05976
472.00000,10.71183,-4.05776
473.00000,6.95031,-4.05576
474.00000,-1.94762,-4.05376
475.00000,6.53657,-4.05176
476.00000,0.17295,-4.04976
477.00000,6.34994,-4.04776
478.00000,8.44554,-4.04576
479.00000,9.16539,-4.04376
480.00000,3.58547,-4.04176
481.00000,2.80702,-4.03976
482.00000,-0.41874,-4.03776
483.00000,-2.17162,-4.03576
484.00000,-0.09286,-4.03376
485.00000,1.99630,-4.03176
486.00000,-0.67260,-4.02976
487.00000,1.61070,-4.02776
488.00000,-5.63129,-4.02576
489.00000,8.60191,-4.02376
490.00000,-1.15033,-4.02176
491.00000,0.26828,-4.01975
492.00000,1.45640,-4.01775
493.00000,3.52378,-4.01575
494.00000,-4.16716,-4.01375
495.00000,3.10982,-4.01175
496.00000,1.34700,-4.00975
497.00000,1.01188,-4.00775
498.00000,1.25510,-4.00575
499.00000,0.05321,-4.00375
500.00000,3.47574,-4.00175
501.00000,-2.34442,-3.99975
502.00000,5.09806,-3.99775
503.00000,7.48130,-3.99575
504.00000,2.14435,-3.99375
505.00000,5.47194,-3.99175
506.00000,0.33584,-3.98975
507.00000,7.29439,-3.98775
508.00000,-2.36217,-3.98575
509.00000,4.82822,-3.98375
510.00000,5.27183,-3.98175
511.00000,2.10459,-3.97974
512.00000,-2.10183,-3.97774
513.00000,9.04202,-3.97574
514.00000,3.80682,-3.97374
515.00000,-0.96733,-3.97174
516.00000,-6.20143,-3.96974
517.00000,2.01947,-3.96774
518.00000,1.18801,-3.96574
519.00000,0.45489,-3.96374
520.00000,7.79633,-3.96174
521.00000,-4.32393,-3.95974
522.00000,7.88701,-3.95774
523.00000,5.82671,-3.95574
524.00000,1.54265,-3.95374
525.00000,2.81616,-3.95174
526.00000,0.44031,-3.94974
527.00000,6.04494,-3.94774
528.00000,5.57207,-3.94574
529.00000,-2.22069,-3.94374
530.00000,7.70509,-3.94174
531.00000,7.51645,-3.93973
532.00000,-3.34998,-3.93773
533.00000,-3.21625,-3.93573
534.00000,5.17760,-3.93373
535.00000,4.04239,-3.93173
536.00000,1.98231,-3.92973
537.00000,3.52246,-3.92773
538.00000,-7.82363,-3.92573
539.00000,-1.38900,-3.92373
540.00000,3.50277,-3.92173
541.00000,8.67459,-3.91973
542.00000,3.08698,-3.91773
543.00000,-1.05162,-3.91573
544.00000,-8.02223,-3.91373
545.00000,-2.22592,-3.91173
546.00000,8.58956,-3.90973
547.00000,-2.59689,-3.90773
548.00000,9.67717,-3.90573
549.00000,8.98935,-3.90373
550.00000,2.61348,-3.90173
551.00000,1.93205,-3.89972
552.00000,0.16117,-3.89772
553.00000,3.05761,-3.89572
554.00000,4.08236,-3.89372
555.00000,0.91166,-3.89172
556.00000,3.47152,-3.88972
557.00000,1.53573,-3.88772
558.00000,2.58164,-3.88572
559.00000,-2.77816,-3.88372
560.00000,3.33303,-3.88172
561.00000,-2.47415,-3.87972
562.00000,2.56894,-3.87772
563.00000,0.13100,-3.87572
564.00000,6.68270,-3.87372
565.00000,-5.40751,-3.87172
566.00000,2.66095,-3.86972
567.00000,2.02014,-3.86772
568.00000,-1.55703,-3.86572
569.00000,3.85586,-3.86372
570.00000,5.04068,-3.86172
571.00000,2.57399,-3.85971
572.00000,-2.31055,-3.85771
573.00000,8.03379,-3.85571
574.00000,-2.23194,-3.85371
575.00000,9.27278,-3.85171
576.00000,-1.00559,-3.84971
577.00000,4.26137,-3.84771
578.00000,-0.23245,-3.84571
579.00000,7.43236,-3.84371
580.00000,5.15394,-3.84171
581.00000,3.81255,-3.83971
582.00000,-0.01901,-3.83771
583.00000,5.28594,-3.83571
584.00000,2.37075,-3.83371
585.00000,-3.19079,-3.83171
586.00000,2.67054,-3.82971
587.00000,-2.08067,-3.82771
588.00000,5.10054,-3.82571
589.00000,0.25415,-3.82371
590.00000,7.15439,-3.82171
591.00000,-1.87720,-3.81970
592.00000,-0.70141,-3.81770
593.00000,-0.38574,-3.81570
594.00000,-0.16765,-3.81370
595.00000,0.92484,-3.81170
596.00000,4.47726,-3.80970
597.00000,3.12065,-3.80770
598.00000,7.49023,-3.80570
599.00000,6.23986,-3.80370
600.00000,5.11073,-3.80170
601.00000,-1.20279,-3.79970
602.00000,-2.13904,-3.79770
603.00000,4.00413,-3.79570
604.00000,2.51375,-3.79370
605.00000,4.25566,-3.79170
606.00000,5.52435,-3.78970
607.00000,6.19180,-3.78770
608.00000,4.99521,-3.78570
609.00000,0.01483,-3.78370
610.00000,6.14042,-3.78170
611.00000,5.90423,-3.77969
612.00000,-1.17949,-3.77769
613.00000,6.27932,-3.77569
614.00000,7.90409,-3.77369
615.00000,-2.67435,-3.77169
616.00000,2.96122,-3.76969
617.00000,0.78222,-3.76769
618.00000,0.31248,-3.76569
619.00000,-0.30803,-3.76369
620.00000,-3.31532,-3.76169
621.00000,0.65673,-3.75969
622.00000,-1.17361,-3.75769
623.00000,-1.28949,-3.75569
624.00000,-3.87331,-3.75369
625.00000,3.40711,-3.75169
626.00000,-0.34151,-3.74969
627.00000,3.38353,-3.74769
628.00000,5.07393,-3.74569
629.00000,8.92722,-3.74369
630.00000,-1.08615,-3.74169
631.00000,4.31648,-3.73968
632.00000,7.42713,-3.73768
633.00000,7.16997,-3.73568
634.00000,-0.65024,-3.73368
635.00000,0.42800,-3.73168
636.00000,7.85708,-3.72968
637.00000,-2.07045,-3.72768
638.00000,3.98592,-3.72568
639.00000,8.59268,-3.72368
640.00000,1.93728,-3.72168
641.00000,-6.86707,-3.71968
642.00000,2.88341,-3.71768
643.00000,-2.38044,-3.71568
644.00000,5.30050,-3.71368
645.00000,-0.79551,-3.71168
646.00000,5.47137,-3.70968
647.00000,-1.25886,-3.70768
648.00000,1.25698,-3.70568
649.00000,9.75405,-3.70368
650.00000,7.95435,-3.70168
651.00000,6.72868,-3.69967
652.00000,3.55598,-3.69767
653.00000,0.35111,-3.69567
654.00000,4.20034,-3.69367
655.00000,-1.62585,-3.69167
656.00000,-0.09158,-3.68967
657.00000,-2.93057,-3.68767
658.00000,11.44530,-3.68567
659.00000,6.00361,-3.68367
660.00000,5.97887,-3.68167
661.00000,5.06446,-3.67967
662.00000,6.70695,-3.67767
663.00000,4.19476,-3.67567
664.00000,-3.43311,-3.67367
665.00000,6.36772,-3.67167
666.00000,-0.26657,-3.66967
667.00000,0.63567,-3.66767
668.00000,0.44944,-3.66567
669.00000,-2.93452,-3.66367
670.00000,0.23980,-3.66167
671.00000,2.59495,-3.65966
672.00000,4.32486,-3.65766
673.00000,1.79902,-3.65566
674.00000,0.38826,-3.65366
675.00000,2.07606,-3.65166
676.00000,-0.29247,-3.64966
677.00000,-0.53468,-3.64766
678.00000,0.91894,-3.64566
679.00000,-2.33039,-3.64366
680.00000,2.30472,-3.64166
681.00000,2.25955,-3.63966
682.00000,7.54199,-3.63766
683.00000,3.44962,-3.63566
684.00000,6.42404,-3.63366
685.00000,3.61463,-3.63166
686.00000,0.79274,-3.62966
687.00000,-3.20308,-3.62766
688.00000,5.58686,-3.62566
689.00000,6.65324,-3.62366
690.00000,-1.75410,-3.62166
691.00000,-2.32322,-3.61965
692.00000,0.57107,-3.61765
693.00000,-1.34389,-3.61565
694.00000,5.91989,-3.61365
695.00000,5.20527,-3.61165
696.00000,0.83677,-3.60965
697.00000,-4.94601,-3.60765
698.00000,-0.71129,-3.60565
699.00000,6.39824,-3.60365
700.00000,-4.69468,-3.60165
701.00000,-3.18163,-3.59965
702.00000,0.68437,-3.59765
703.00000,3.68505,-3.59565
704.00000,6.42510,-3.59365
705.00000,-0.85109,-3.59165
706.00000,-1.07843,-3.58965
707.00000,-0.62389,-3.58765
708.00000,-0.29405,-3.58565
709.00000,7.42145,-3.58365
710.00000,4.01473,-3.58165
711.00000,-2.97105,-3.57964
712.00000,-5.40938,-3.57764
713.00000,-0.20403,-3.57564
714.00000,1.04947,-3.57364
715.00000,8.01050,-3.57164
716.00000,6.21297,-3.56964
717.00000,-5.63602,-3.56764
718.00000,10.92592,-3.56564
719.00000,7.03674,-3.56364
720.00000,4.43417,-3.56164
721.00000,3.19467,-3.55964
722.00000,-2.54652,-3.55764
723.00000,2.85311,-3.55564
724.00000,3.15445,-3.55364
725.00000,-0.86533,-3.55164
726.00000,4.57241,-3.54964
727.00000,-3.57455,-3.54764
728.00000,-0.35134,-3.54564
729.00000,1.19037,-3.54364
730.00000,-4.69004,-3.54164
731.00000,11.13280,-3.53963
732.00000,-0.17032,-3.53763
733.00000,7.93664,-3.53563
734.00000,-2.94402,-3.53363
735.00000,-3.65649,-3.53163
736.00000,1.05799,-3.52963
737.00000,1.73591,-3.52763
738.00000,9.00603,-3.52563
739.00000,8.74860,-3.52363
740.00000,3.65399,-3.52163
741.00000,3.70085,-3.51963
742.00000,-1.11459,-3.51763
743.00000,-1.57542,-3.51563
744.00000,-1.73238,-3.51363
745.00000,3.19462,-3.51163
746.00000,2.51401,-3.50963
747.00000,-0.42273,-3.50763
748.00000,-0.86045,-3.50563
749.00000,2.52570,-3.50363
750.00000,-4.48621,-3.50163
751.00000,6.44533,-3.49962
752.00000,2.52603,-3.49762
753.00000,-3.28130,-3.49562
754.00000,1.13578,-3.49362
755.00000,-2.90957,-3.49162
756.00000,7.48144,-3.48962
757.00000,-0.55293,-3.48762
758.00000,1.16960,-3.48562
759.00000,5.33011,-3.48362
760.00000,-8.19818,-3.48162
761.00000,8.59736,-3.47962
762.00000,1.90288,-3.47762
763.00000,2.16454,-3.47562
764.00000,2.42204,-3.47362
765.00000,2.47323,-3.47162
766.00000,0.72926,-3.46962
767.00000,-0.60493,-3.46762
768.00000,-5.26819,-3.46562
769.00000,7.35051,-3.46362
770.00000,-8.72385,-3.46162
771.00000,-3.10196,-3.45961
772.00000,5.58880,-3.45761
773.00000,0.45665,-3.45561
774.00000,0.18542,-3.45361
775.00000,1.19741,-3.45161
776.00000,-0.61417,-3.44961
777.00000,-7.57342,-3.44761
778.00000,2.62390,-3.44561
779.00000,7.75120,-3.44361
780.00000,-3.60641,-3.44161
781.00000,0.49896,-3.43961
782.00000,4.08382,-3.43761
783.00000,4.21283,-3.43561
784.00000,-2.91654,-3.43361
785.00000,0.23608,-3.43161
786.00000,2.30039,-3.42961
787.00000,-0.72133,-3.42761
788.00000,1.96446,-3.42561
789.00000,9.72357,-3.42361
790.00000,2.68526,-3.42161
791.00000,-1.49647,-3.41960
792.00000,-2.35029,-3.41760
793.00000,2.96921,-3.41560
794.00000,6.46616,-3.41360
795.00000,-2.46138,-3.41160
796.00000,-3.23111,-3.40960
797.00000,2.76787,-3.40760
798.00000,7.11759,-3.40560
799.00000,6.08179,-3.40360
800.00000,-3.56578,-3.40160
801.00000,0.66181,-3.39960
802.00000,-4.79551,-3.39760
803.00000,7.75860,-3.39560
804.00000,6.61332,-3.39360
805.00000,2.30886,-3.39160
806.00000,0.77277,-3.38960
807.00000,1.91940,-3.38760
808.00000,3.58188,-3.38560
809.00000,5.90867,-3.38360
810.00000,3.11349,-3.38160
811.00000,1.94917,-3.37959
812.00000,6.09129,-3.37759
813.00000,8.02868,-3.37559
814.00000,2.23092,-3.37359
815.00000,3.54361,-3.37159
816.00000,4.27036,-3.36959
817.00000,2.18695,-3.36759
818.00000,0.13587,-3.36559
819.00000,6.57784,-3.36359
820.00000,5.96784,-3.36159
821.00000,10.24191,-3.35959
822.00000,5.45932,-3.35759
823.00000,5.24821,-3.35559
824.00000,-1.48778,-3.35359
825.00000,3.00255,-3.35159
826.00000,-6.03223,-3.34959
827.00000,1.92603,-3.34759
828.00000,8.15985,-3.34559
829.00000,1.00914,-3.34359
830.00000,7.00137,-3.34159
831.00000,4.89546,-3.33958
832.00000,1.61250,-3.33758
833.00000,0.29336,-3.33558
834.00000,-0.45173,-3.33358
835.00000,5.00429,-3.33158
836.00000,-1.13604,-3.32958
837.00000,3.27491,-3.32758
838.00000,-2.42637,-3.32558
839.00000,-1.28258,-3.32358
840.00000,5.29676,-3.32158
841.00000,2.92205,-3.31958
842.00000,13.11358,-3.31758
843.00000,2.71455,-3.31558
844.00000,1.98490,-3.31358
845.00000,6.01800,-3.31158
846.00000,-1.48350,-3.30958
847.00000,3.58244,-3.30758
848.00000,10.32640,-3.30558
849.00000,1.50127,-3.30358
850.00000,8.58603,-3.30158
851.00000,5.73823,-3.29957
852.00000,7.20170,-3.29757
853.00000,1.81075,-3.29557
854.00000,7.04318,-3.29357
855.00000,4.16647,-3.29157
856.00000,-3.34343,-3.28957
857.00000,5.41452,-3.28757
